geoid,geoid20,year,denom_known_poverty_1,housing_stability_count,housing_stability_pct
1400000US06037603706,6037603706,2019,3751,3189,85.017326
1400000US06037603801,6037603801,2019,4725,4054,85.798943
1400000US06037603802,6037603802,2019,3975,3622,91.119499
1400000US06037603901,6037603901,2019,3724,3550,95.327606
1400000US06037603902,6037603902,2019,3804,3626,95.320717
1400000US06037604001,6037604001,2019,4160,3808,91.53846
1400000US06037604002,6037604002,2019,4819,4148,86.075951
1400000US06037604101,6037604101,2019,3377,3135,92.833878
1400000US06037604102,6037604102,2019,3751,3482,92.828583
1400000US06037604200,6037604200,2019,5540,5177,93.447655
1400000US06037609900,6037609900,2019,1741,1480,85.008614
1400000US06037620001,6037620001,2019,4218,3652,86.581322
1400000US06037620002,6037620002,2019,3442,2802,81.406158
1400000US06037620101,6037620101,2019,5572,4890,87.760231
1400000US06037620102,6037620102,2019,3271,2894,88.474472
1400000US06037620201,6037620201,2019,1461,1177,80.561256
1400000US06037620301,6037620301,2019,4757,4219,88.690353
1400000US06037620303,6037620303,2019,4450,4000,89.887642
1400000US06037620305,6037620305,2019,5728,5022,87.674583
1400000US06037620400,6037620400,2019,5269,4598,87.265137
1400000US06037620501,6037620501,2019,5641,4993,88.512672
1400000US06037620521,6037620521,2019,3870,3293,85.090439
1400000US06037620522,6037620522,2019,4919,4291,87.233177
1400000US06037620601,6037620601,2019,5213,4701,90.178398
1400000US06037620602,6037620602,2019,4944,4330,87.58091
1400000US06037620701,6037620701,2019,7129,6115,85.776405
1400000US06037620703,6037620703,2019,3115,2712,87.062599
1400000US06037620704,6037620704,2019,4036,3513,87.041626
1400000US06037620801,6037620801,2019,3667,3385,92.309792
1400000US06037620802,6037620802,2019,3951,3648,92.331055
1400000US06037620901,6037620901,2019,2765,2533,91.609406
1400000US06037620904,6037620904,2019,2860,2535,88.63636
1400000US06037621001,6037621001,2019,4410,3959,89.773239
1400000US06037621005,6037621005,2019,4851,4031,83.096268
1400000US06037621102,6037621102,2019,3049,2639,86.552971
1400000US06037621104,6037621104,2019,6974,4868,69.802124
1400000US06037621201,6037621201,2019,6581,5532,84.060173
1400000US06037621204,6037621204,2019,3010,2258,75.016609
1400000US06037621301,6037621301,2019,6903,6346,91.931046
1400000US06037621324,6037621324,2019,3697,3030,81.958344
1400000US06037621326,6037621326,2019,3017,2431,80.576729
1400000US06037621400,6037621400,2019,4223,3704,87.710159
1400000US06037650001,6037650001,2019,5729,5282,92.197594
1400000US06037650003,6037650003,2019,3174,2691,84.782608
1400000US06037650004,6037650004,2019,4081,3582,87.772606
1400000US06037650101,6037650101,2019,5922,4935,83.333336
1400000US06037650102,6037650102,2019,2189,2030,92.736412
1400000US06037650200,6037650200,2019,5878,5487,93.348076
1400000US06037650300,6037650300,2019,6794,6219,91.536652
1400000US06037650401,6037650401,2019,4689,4234,90.29644
1400000US06037650501,6037650501,2019,3025,2878,95.140495
1400000US06037650502,6037650502,2019,4237,3900,92.046257
1400000US06037650603,6037650603,2019,3832,3423,89.326721
1400000US06037650604,6037650604,2019,5403,4236,78.400887
1400000US06037650605,6037650605,2019,3051,2224,72.894135
1400000US06037650606,6037650606,2019,4010,3247,80.972572
1400000US06037650607,6037650607,2019,2764,2238,80.969612
1400000US06037650701,6037650701,2019,2514,2198,87.430389
1400000US06037650702,6037650702,2019,4650,4155,89.354836
1400000US06037650801,6037650801,2019,3646,3284,90.071312
1400000US06037650802,6037650802,2019,2696,2429,90.096436
1400000US06037650901,6037650901,2019,5266,4680,88.872009
1400000US06037650903,6037650903,2019,3490,2809,80.487106
1400000US06037650904,6037650904,2019,3078,2478,80.506821
1400000US06037651001,6037651001,2019,5426,4979,91.761887
1400000US06037651002,6037651002,2019,4631,4007,86.525589
1400000US06037651101,6037651101,2019,4940,4229,85.607285
1400000US06037651102,6037651102,2019,3509,3104,88.458252
1400000US06037651201,6037651201,2019,4995,4547,91.031029
1400000US06037651221,6037651221,2019,3517,3138,89.22377
1400000US06037651222,6037651222,2019,6379,5801,90.939018
1400000US06037651302,6037651302,2019,6092,5411,88.821404
1400000US06037651304,6037651304,2019,4751,4225,88.92865
1400000US06037651401,6037651401,2019,2219,1999,90.085625
1400000US06037651402,6037651402,2019,6128,5363,87.516319
1400000US06037670001,6037670001,2019,3315,3158,95.263954
1400000US06037670002,6037670002,2019,3850,3367,87.454544
1400000US06037670003,6037670003,2019,5525,4796,86.805428
1400000US06037670101,6037670101,2019,4279,3932,91.890625
1400000US06037670102,6037670102,2019,2432,2233,91.817436
1400000US06037670201,6037670201,2019,4061,3433,84.535828
1400000US06037670202,6037670202,2019,2594,2333,89.938316
1400000US06037670324,6037670324,2019,5028,4530,90.095467
1400000US06037670326,6037670326,2019,3613,3061,84.72184
1400000US06037670328,6037670328,2019,4710,4382,93.036095
1400000US06037670405,6037670405,2019,2840,2670,94.014084
1400000US06037670406,6037670406,2019,1750,1605,91.714287
1400000US06037670407,6037670407,2019,6163,5214,84.601654
1400000US06037670413,6037670413,2019,4390,3902,88.883827
1400000US06037670416,6037670416,2019,4500,3976,88.355553
1400000US06037670417,6037670417,2019,3231,2800,86.660477
1400000US06037670418,6037670418,2019,3775,3316,87.841057
1400000US06037670500,6037670500,2019,1507,1369,90.842735
1400000US06037670603,6037670603,2019,1821,1612,88.522789
1400000US06037670604,6037670604,2019,4802,4252,88.54644
1400000US06037670701,6037670701,2019,6760,6346,93.87574
1400000US06037670702,6037670702,2019,5596,5267,94.120804
1400000US06037700101,6037700101,2019,5155,3728,72.318138
1400000US06037700102,6037700102,2019,4390,4014,91.435081
1400000US06037700200,6037700200,2019,7446,6161,82.742409
1400000US06037700300,6037700300,2019,6179,5323,86.146629
1400000US06037700400,6037700400,2019,5104,4298,84.208466
1400000US06037700501,6037700501,2019,3524,3038,86.208855
1400000US06037700502,6037700502,2019,4387,3794,86.482788
1400000US06037700600,6037700600,2019,4976,4682,94.091637
1400000US06037700700,6037700700,2019,3574,3319,92.865135
1400000US06037700801,6037700801,2019,4592,3959,86.215157
1400000US06037700802,6037700802,2019,4019,3173,78.949989
1400000US06037700901,6037700901,2019,3550,3284,92.507042
1400000US06037700902,6037700902,2019,7259,6305,86.857697
1400000US06037701000,6037701000,2019,5881,5412,92.025169
1400000US06037701201,6037701201,2019,3993,3553,88.980713
1400000US06037701202,6037701202,2019,3280,2689,81.981705
1400000US06037701302,6037701302,2019,4820,4080,84.647301
1400000US06037701304,6037701304,2019,6075,5225,86.008232
1400000US06037701402,6037701402,2019,5521,4878,88.353561
1400000US06037701501,6037701501,2019,5130,4484,87.40741
1400000US06037701502,6037701502,2019,3012,2423,80.444885
1400000US06037701601,6037701601,2019,4095,3610,88.156288
1400000US06037701602,6037701602,2019,3830,3599,93.968666
1400000US06037701701,6037701701,2019,3286,2792,84.966522
1400000US06037701702,6037701702,2019,3371,2461,73.005043
1400000US06037701801,6037701801,2019,6923,5489,79.286438
1400000US06037701802,6037701802,2019,4528,3862,85.291519
1400000US06037701902,6037701902,2019,4659,3472,74.52243
1400000US06037702002,6037702002,2019,6325,5670,89.644272
1400000US06037702102,6037702102,2019,5946,4903,82.458794
1400000US06037702201,6037702201,2019,4088,3508,85.812134
1400000US06037702202,6037702202,2019,3917,3504,89.456215
1400000US06037702300,6037702300,2019,6640,5823,87.695786
1400000US06037702400,6037702400,2019,4300,3670,85.348839
1400000US06037702501,6037702501,2019,4860,4511,92.818932
1400000US06037702502,6037702502,2019,3736,3472,92.933617
1400000US06037702600,6037702600,2019,6280,5622,89.522293
1400000US06037702700,6037702700,2019,3424,3223,94.129669
1400000US06037702801,6037702801,2019,4614,4301,93.216301
1400000US06037702802,6037702802,2019,2198,1910,86.897179
1400000US06037702803,6037702803,2019,2877,2300,79.944389
1400000US06037702900,6037702900,2019,9597,6680,69.605087
1400000US06037703002,6037703002,2019,6694,6205,92.694954
1400000US06037703003,6037703003,2019,2694,2346,87.082405
1400000US06037703100,6037703100,2019,6035,5820,96.437447
1400000US06037703200,6037703200,2019,5560,4991,89.76619
1400000US06037800101,6037800101,2019,5725,5206,90.934494
1400000US06037800103,6037800103,2019,2489,2238,89.915627
1400000US06037800104,6037800104,2019,4612,4146,89.895927
1400000US06037800202,6037800202,2019,6038,5638,93.37529
1400000US06037800204,6037800204,2019,4411,3842,87.100433
1400000US06037800205,6037800205,2019,641,483,75.351013
1400000US06037800206,6037800206,2019,4890,3649,74.621674
1400000US06037800324,6037800324,2019,6874,5956,86.645332
1400000US06037800325,6037800325,2019,3551,3110,87.580963
1400000US06037800328,6037800328,2019,2636,2203,83.573593
1400000US06037800333,6037800333,2019,1292,1078,83.436531
1400000US06037800334,6037800334,2019,4921,4182,84.982727
1400000US06037800335,6037800335,2019,5593,5014,89.647774
1400000US06037800336,6037800336,2019,6013,5080,84.48362
1400000US06037800337,6037800337,2019,845,714,84.49704
1400000US06037800338,6037800338,2019,6740,6551,97.195847
1400000US06037800406,6037800406,2019,2281,2028,88.908371
1400000US06037800410,6037800410,2019,1579,1334,84.483849
1400000US06037800411,6037800411,2019,4050,3613,89.209877
1400000US06037800412,6037800412,2019,3170,2828,89.211357
1400000US06037800504,6037800504,2019,2346,2027,86.40239
1400000US06037800506,6037800506,2019,3270,2886,88.256882
1400000US06037900102,6037900102,2019,708,644,90.960449
1400000US06037900103,6037900103,2019,5899,5753,97.525002
1400000US06037900104,6037900104,2019,5758,5391,93.626259
1400000US06037900301,6037900301,2019,525,466,88.761902
1400000US06037900501,6037900501,2019,7001,6731,96.14341
1400000US06037900504,6037900504,2019,7174,6862,95.650963
1400000US06037900505,6037900505,2019,3400,3260,95.882355
1400000US06037900506,6037900506,2019,4154,3981,95.835342
1400000US06037900508,6037900508,2019,3931,3624,92.190285
1400000US06037900509,6037900509,2019,3046,2896,95.075508
1400000US06037900510,6037900510,2019,4214,4008,95.111534
1400000US06037900602,6037900602,2019,5584,5418,97.027222
1400000US06037900606,6037900606,2019,3525,3358,95.262413
1400000US06037900607,6037900607,2019,3610,3382,93.684212
1400000US06037900608,6037900608,2019,3400,3265,96.029411
1400000US06037900609,6037900609,2019,4887,4772,97.64682
1400000US06037900610,6037900610,2019,4575,4454,97.355194
1400000US06037900611,6037900611,2019,2739,2667,97.3713
1400000US06037900701,6037900701,2019,4969,4569,91.950089
1400000US06037900703,6037900703,2019,4212,3538,83.9981
1400000US06037900704,6037900704,2019,2807,2019,71.927322
1400000US06037900705,6037900705,2019,3857,3316,85.973557
1400000US06037900804,6037900804,2019,3336,2933,87.919662
1400000US06037900805,6037900805,2019,4457,4202,94.278664
1400000US06037900806,6037900806,2019,4596,4133,89.926025
1400000US06037900807,6037900807,2019,4253,4169,98.024925
1400000US06037900808,6037900808,2019,4273,4190,98.057571
1400000US06037900901,6037900901,2019,1776,1697,95.551804
1400000US06037900902,6037900902,2019,2229,2131,95.603409
1400000US06037901003,6037901003,2019,,,
1400000US06037901007,6037901007,2019,1978,1786,90.293228
1400000US06037901008,6037901008,2019,2723,2518,92.471542
1400000US06037901009,6037901009,2019,5296,4941,93.296829
1400000US06037901010,6037901010,2019,5658,5359,94.715446
1400000US06037901011,6037901011,2019,5221,4530,86.764984
1400000US06037901012,6037901012,2019,3626,3373,93.022614
1400000US06037901013,6037901013,2019,2758,2566,93.038437
1400000US06037901014,6037901014,2019,5836,5430,93.043182
1400000US06037901101,6037901101,2019,5456,5054,92.631966
1400000US06037901102,6037901102,2019,5288,4887,92.416794
1400000US06037901209,6037901209,2019,1603,1465,91.391144
1400000US06037901210,6037901210,2019,1631,1579,96.811775
1400000US06037901214,6037901214,2019,1109,1048,94.49955
1400000US06037901215,6037901215,2019,556,525,94.424461
1400000US06037901216,6037901216,2019,8848,8359,94.473328
1400000US06037901217,6037901217,2019,3844,3328,86.576485
1400000US06037901218,6037901218,2019,644,555,86.180122
1400000US06037901300,6037901300,2019,5431,4938,90.922485
1400000US06037910002,6037910002,2019,7532,6538,86.802971
1400000US06037910210,6037910210,2019,7114,6141,86.322746
1400000US06037910211,6037910211,2019,1159,1080,93.183777
1400000US06037910212,6037910212,2019,4017,3743,93.178986
1400000US06037910213,6037910213,2019,1218,1160,95.238098
1400000US06037910214,6037910214,2019,5938,5606,94.40889
1400000US06037910215,6037910215,2019,5957,5470,91.824745
1400000US06037910216,6037910216,2019,4678,4124,88.157333
1400000US06037910217,6037910217,2019,4491,4067,90.558899
1400000US06037910218,6037910218,2019,4786,4596,96.03009
1400000US06037910301,6037910301,2019,3826,3622,94.66806
1400000US06037910302,6037910302,2019,5230,4536,86.7304
1400000US06037910401,6037910401,2019,5899,5497,93.185287
1400000US06037910404,6037910404,2019,4239,3679,86.789337
1400000US06037910405,6037910405,2019,5721,4907,85.771721
1400000US06037910501,6037910501,2019,5127,4149,80.924515
1400000US06037910502,6037910502,2019,4372,3901,89.226898
1400000US06037910504,6037910504,2019,4172,3882,93.048897
1400000US06037910505,6037910505,2019,3179,2860,89.965401
1400000US06037910601,6037910601,2019,6577,5651,85.920631
1400000US06037910602,6037910602,2019,4392,3680,83.788704
1400000US06037910605,6037910605,2019,4656,4121,88.509453
1400000US06037910606,6037910606,2019,3087,2763,89.504372
1400000US06037910607,6037910607,2019,3148,2863,90.946632
1400000US06037910608,6037910608,2019,3613,3286,90.949348
1400000US06037910706,6037910706,2019,6112,5700,93.259163
1400000US06037910707,6037910707,2019,5300,4780,90.188683
1400000US06037910709,6037910709,2019,1993,1733,86.954338
1400000US06037910712,6037910712,2019,2778,2598,93.520515
1400000US06037910713,6037910713,2019,5600,5110,91.25
1400000US06037910714,6037910714,2019,3790,3288,86.754616
1400000US06037910715,6037910715,2019,6587,5837,88.613937
1400000US06037910716,6037910716,2019,5630,5217,92.664299
1400000US06037910717,6037910717,2019,3438,3341,97.178589
1400000US06037910718,6037910718,2019,4023,3910,97.191154
1400000US06037910719,6037910719,2019,3971,3860,97.204735
1400000US06037910720,6037910720,2019,3497,3246,92.822418
1400000US06037910721,6037910721,2019,4099,3803,92.778725
1400000US06037910804,6037910804,2019,2356,2204,93.548386
1400000US06037910807,6037910807,2019,6237,5277,84.607986
1400000US06037910808,6037910808,2019,3440,3196,92.906975
1400000US06037910809,6037910809,2019,1640,1558,95
1400000US06037910810,6037910810,2019,2376,2054,86.447815
1400000US06037910814,6037910814,2019,3897,3570,91.608932
1400000US06037910815,6037910815,2019,5581,4853,86.955742
1400000US06037911001,6037911001,2019,3913,3716,94.9655
1400000US06037911100,6037911100,2019,7797,7623,97.768372
1400000US06037920013,6037920013,2019,7118,6566,92.24501
1400000US06037920015,6037920015,2019,6505,5941,91.32975
1400000US06037920016,6037920016,2019,3490,3176,91.002869
1400000US06037920017,6037920017,2019,4232,3921,92.65123
1400000US06037920018,6037920018,2019,2024,1968,97.2332
1400000US06037920020,6037920020,2019,6591,6160,93.460777
1400000US06037920028,6037920028,2019,6438,5754,89.37558
1400000US06037920029,6037920029,2019,5744,5131,89.327995
1400000US06037920030,6037920030,2019,5042,4302,85.323288
1400000US06037920031,6037920031,2019,4264,3933,92.237335
1400000US06037920034,6037920034,2019,3734,3447,92.313873
1400000US06037920035,6037920035,2019,6807,6407,94.123695
1400000US06037920038,6037920038,2019,1642,1319,80.328865
1400000US06037920039,6037920039,2019,2166,1829,84.441368
1400000US06037920040,6037920040,2019,3926,3446,87.773819
1400000US06037920041,6037920041,2019,1603,1189,74.173424
1400000US06037920042,6037920042,2019,6716,5747,85.57177
1400000US06037920043,6037920043,2019,7020,6259,89.159546
1400000US06037920044,6037920044,2019,2341,2074,88.59462
1400000US06037920045,6037920045,2019,4210,4022,95.534439
