geoid,geoid20,year,denom_total_hh,homeownership_count,homeownership_pct,rentership_count,rentership_pct
1400000US06037533703,6037533703,2011,665,126,18.947369,538,80.902252
1400000US06037533803,6037533803,2011,1587,514,32.388153,1074,67.674858
1400000US06037533804,6037533804,2011,1187,470,39.595619,717,60.404381
1400000US06037533805,6037533805,2011,948,274,28.902954,674,71.097046
1400000US06037533806,6037533806,2011,794,229,28.841311,565,71.158691
1400000US06037533901,6037533901,2011,1449,278,19.185646,1171,80.814354
1400000US06037533902,6037533902,2011,978,316,32.310837,662,67.689163
1400000US06037534001,6037534001,2011,1305,406,31.111111,899,68.888885
1400000US06037534002,6037534002,2011,978,390,39.8773,588,60.1227
1400000US06037534101,6037534101,2011,536,231,43.097015,305,56.902985
1400000US06037534102,6037534102,2011,1473,267,18.126272,1206,81.873726
1400000US06037534201,6037534201,2011,1096,273,24.90876,823,75.09124
1400000US06037534202,6037534202,2011,1260,209,16.587301,1051,83.412697
1400000US06037534203,6037534203,2011,863,203,23.522596,660,76.477402
1400000US06037534301,6037534301,2011,1134,221,19.488537,913,80.511467
1400000US06037534302,6037534302,2011,1056,174,16.477272,882,83.522728
1400000US06037534403,6037534403,2011,744,176,23.655914,568,76.344086
1400000US06037534404,6037534404,2011,995,249,25.025126,746,74.974876
1400000US06037534405,6037534405,2011,905,105,11.60221,800,88.397789
1400000US06037534406,6037534406,2011,1050,61,5.8095236,989,94.190475
1400000US06037534501,6037534501,2011,1245,669,53.73494,576,46.26506
1400000US06037534502,6037534502,2011,990,504,50.909092,486,49.090908
1400000US06037534700,6037534700,2011,850,626,73.647057,224,26.352942
1400000US06037534802,6037534802,2011,696,298,42.816093,398,57.183907
1400000US06037534803,6037534803,2011,1179,535,45.377438,644,54.622562
1400000US06037534804,6037534804,2011,904,387,42.809734,517,57.190266
1400000US06037534900,6037534900,2011,1534,529,34.485008,1005,65.514992
1400000US06037535001,6037535001,2011,962,438,45.530144,524,54.469856
1400000US06037535002,6037535002,2011,755,273,36.158939,482,63.841061
1400000US06037535101,6037535101,2011,1693,723,42.705257,970,57.294743
1400000US06037535102,6037535102,2011,920,412,44.782608,508,55.217392
1400000US06037535200,6037535200,2011,1190,613,51.512604,577,48.487396
1400000US06037535300,6037535300,2011,1424,581,40.80056,843,59.19944
1400000US06037535400,6037535400,2011,547,287,52.468006,260,47.531994
1400000US06037535501,6037535501,2011,998,142,14.228456,856,85.771545
1400000US06037535502,6037535502,2011,1249,372,29.783827,877,70.216171
1400000US06037535503,6037535503,2011,586,78,13.31058,508,86.689423
1400000US06037535603,6037535603,2011,868,319,36.751152,549,63.248848
1400000US06037535604,6037535604,2011,1038,493,47.495182,545,52.504818
1400000US06037535605,6037535605,2011,1130,259,22.920355,871,77.079643
1400000US06037535606,6037535606,2011,502,149,29.681274,353,70.318726
1400000US06037535607,6037535607,2011,986,576,58.41785,410,41.58215
1400000US06037535701,6037535701,2011,1516,566,37.335091,950,62.664909
1400000US06037535702,6037535702,2011,1366,400,29.282578,966,70.717422
1400000US06037535802,6037535802,2011,1725,913,52.927536,812,47.072464
1400000US06037535803,6037535803,2011,1087,367,33.76265,720,66.23735
1400000US06037535804,6037535804,2011,1322,311,23.524961,1011,76.475037
1400000US06037535901,6037535901,2011,1427,781,54.730202,646,45.269798
1400000US06037535902,6037535902,2011,1562,1269,81.241997,293,18.758003
1400000US06037536000,6037536000,2011,1013,237,23.395853,776,76.604149
1400000US06037536102,6037536102,2011,1030,688,66.79612,342,33.203884
1400000US06037536103,6037536103,2011,1469,937,63.784889,532,36.215111
1400000US06037536104,6037536104,2011,955,418,43.769634,538,56.335079
1400000US06037536201,6037536201,2011,1288,801,62.189442,487,37.810558
1400000US06037536202,6037536202,2011,786,512,65.139946,275,34.987278
1400000US06037540000,6037540000,2011,1208,551,45.612583,657,54.387417
1400000US06037540101,6037540101,2011,1451,855,58.924881,596,41.075119
1400000US06037540102,6037540102,2011,1466,1123,76.603004,343,23.396999
1400000US06037540201,6037540201,2011,604,70,11.589404,534,88.410599
1400000US06037540202,6037540202,2011,1663,257,15.453999,1406,84.545998
1400000US06037540203,6037540203,2011,1251,259,20.703438,992,79.296562
1400000US06037540300,6037540300,2011,1227,819,66.748169,408,33.251835
1400000US06037540400,6037540400,2011,439,219,49.886105,220,50.113895
1400000US06037540501,6037540501,2011,1092,694,63.553112,398,36.446888
1400000US06037540502,6037540502,2011,1417,339,23.923782,1078,76.076218
1400000US06037540600,6037540600,2011,965,343,35.544041,622,64.455956
1400000US06037540700,6037540700,2011,744,373,50.134407,371,49.865593
1400000US06037540800,6037540800,2011,1675,939,56.0597,736,43.9403
1400000US06037540901,6037540901,2011,1182,662,56.006767,520,43.993233
1400000US06037540902,6037540902,2011,1462,759,51.915184,703,48.084816
1400000US06037541003,6037541003,2011,1373,1282,93.372177,91,6.6278224
1400000US06037541100,6037541100,2011,900,469,52.111111,431,47.888889
1400000US06037541200,6037541200,2011,1829,1231,67.304535,597,32.640789
1400000US06037541300,6037541300,2011,1450,1000,68.965515,450,31.034483
1400000US06037541401,6037541401,2011,953,449,47.114376,504,52.885624
1400000US06037541402,6037541402,2011,576,271,47.048611,305,52.951389
1400000US06037541500,6037541500,2011,1307,473,36.189747,834,63.810253
1400000US06037541603,6037541603,2011,593,208,35.075886,385,64.924118
1400000US06037541604,6037541604,2011,1417,500,35.285816,917,64.714188
1400000US06037541605,6037541605,2011,1249,635,50.840672,613,49.079262
1400000US06037541606,6037541606,2011,547,117,21.389397,430,78.610603
1400000US06037541700,6037541700,2011,1435,1098,76.515678,337,23.48432
1400000US06037541801,6037541801,2011,1122,512,45.632797,610,54.367203
1400000US06037541802,6037541802,2011,1134,725,63.93298,409,36.06702
1400000US06037542000,6037542000,2011,1101,663,60.217983,439,39.872845
1400000US06037542103,6037542103,2011,794,395,49.748112,399,50.251888
1400000US06037542104,6037542104,2011,648,379,58.487656,269,41.512344
1400000US06037542105,6037542105,2011,1040,439,42.21154,601,57.78846
1400000US06037542106,6037542106,2011,597,360,60.301506,237,39.698494
1400000US06037542200,6037542200,2011,1569,1001,63.798599,568,36.201401
1400000US06037542401,6037542401,2011,1206,740,61.359867,466,38.640133
1400000US06037542402,6037542402,2011,736,534,72.554344,203,27.581522
1400000US06037542501,6037542501,2011,1172,631,53.839592,541,46.160408
1400000US06037542502,6037542502,2011,1204,312,25.913622,892,74.08638
1400000US06037542601,6037542601,2011,639,188,29.420971,451,70.579033
1400000US06037542602,6037542602,2011,1403,613,43.692089,790,56.307911
1400000US06037542700,6037542700,2011,1263,709,56.136185,554,43.863815
1400000US06037542800,6037542800,2011,970,791,81.546394,179,18.453608
1400000US06037542900,6037542900,2011,735,481,65.442177,254,34.557823
1400000US06037543000,6037543000,2011,1235,823,66.639679,412,33.360325
1400000US06037543100,6037543100,2011,1723,1347,78.177597,376,21.822403
1400000US06037543201,6037543201,2011,937,548,58.484524,389,41.515476
1400000US06037543203,6037543203,2011,1348,672,49.851631,676,50.148369
1400000US06037543304,6037543304,2011,1932,1703,88.146996,229,11.853002
1400000US06037543305,6037543305,2011,977,927,94.882294,50,5.1177073
1400000US06037543306,6037543306,2011,1540,1034,67.14286,506,32.857143
1400000US06037543321,6037543321,2011,1513,1418,93.721085,95,6.2789159
1400000US06037543322,6037543322,2011,2042,1810,88.638588,232,11.36141
1400000US06037543400,6037543400,2011,982,764,77.800407,218,22.199593
1400000US06037543501,6037543501,2011,2055,1083,52.700729,972,47.299271
1400000US06037543502,6037543502,2011,1339,956,71.396568,384,28.678118
1400000US06037543503,6037543503,2011,1724,1212,70.30162,512,29.698376
1400000US06037543601,6037543601,2011,1035,736,71.111115,299,28.888889
1400000US06037543603,6037543603,2011,1481,1396,94.260635,85,5.7393651
1400000US06037543605,6037543605,2011,1472,889,60.39402,583,39.60598
1400000US06037543606,6037543606,2011,1032,624,60.465115,408,39.534885
1400000US06037543607,6037543607,2011,704,626,88.920456,78,11.079545
1400000US06037543701,6037543701,2011,673,534,79.346214,139,20.65379
1400000US06037543703,6037543703,2011,945,767,81.164024,178,18.835979
1400000US06037543704,6037543704,2011,883,618,69.988678,265,30.011326
1400000US06037543705,6037543705,2011,852,597,70.070419,255,29.929577
1400000US06037543801,6037543801,2011,1471,1215,82.59687,256,17.403128
1400000US06037543803,6037543803,2011,1045,548,52.440193,497,47.559807
1400000US06037543804,6037543804,2011,830,436,52.530121,394,47.469879
1400000US06037543903,6037543903,2011,940,779,82.872337,161,17.127659
1400000US06037543905,6037543905,2011,954,560,58.700211,394,41.299789
1400000US06037544001,6037544001,2011,1012,655,64.72332,357,35.27668
1400000US06037544002,6037544002,2011,1059,817,77.148254,242,22.851748
1400000US06037550101,6037550101,2011,813,639,78.597786,174,21.402214
1400000US06037550201,6037550201,2011,679,288,42.415318,390,57.437408
1400000US06037550202,6037550202,2011,1447,1276,88.182449,170,11.748446
1400000US06037550301,6037550301,2011,1353,1045,77.235771,308,22.764227
1400000US06037550501,6037550501,2011,771,520,67.444878,252,32.684826
1400000US06037550502,6037550502,2011,1540,1034,67.14286,506,32.857143
1400000US06037550601,6037550601,2011,1668,892,53.477219,776,46.522781
1400000US06037550602,6037550602,2011,1262,1143,90.570526,119,9.4294767
1400000US06037550700,6037550700,2011,1997,1569,78.567848,428,21.432148
1400000US06037550801,6037550801,2011,1233,766,62.124897,466,37.793999
1400000US06037550802,6037550802,2011,1020,634,62.156864,386,37.843136
1400000US06037550901,6037550901,2011,1296,347,26.774691,949,73.225311
1400000US06037550902,6037550902,2011,1805,435,24.099724,1370,75.900276
1400000US06037551001,6037551001,2011,1283,857,66.79657,426,33.20343
1400000US06037551002,6037551002,2011,866,578,66.743652,287,33.140877
1400000US06037551101,6037551101,2011,1195,376,31.464436,819,68.535568
1400000US06037551102,6037551102,2011,1675,159,9.4925375,1516,90.507462
1400000US06037551201,6037551201,2011,1115,566,50.762333,549,49.237667
1400000US06037551203,6037551203,2011,1073,474,44.175209,599,55.824791
1400000US06037551204,6037551204,2011,1006,444,44.135189,562,55.864811
1400000US06037551300,6037551300,2011,1777,486,27.349466,1291,72.650536
1400000US06037551401,6037551401,2011,1447,427,29.509329,1019,70.421562
1400000US06037551402,6037551402,2011,1193,859,72.003349,334,27.996647
1400000US06037551501,6037551501,2011,1428,790,55.322128,639,44.747898
1400000US06037551502,6037551502,2011,1268,750,59.148266,518,40.851734
1400000US06037551700,6037551700,2011,1718,955,55.587894,763,44.412106
1400000US06037551801,6037551801,2011,1178,637,54.074703,541,45.925297
1400000US06037551802,6037551802,2011,1123,607,54.051647,516,45.948353
1400000US06037551900,6037551900,2011,1513,1040,68.73761,473,31.262392
1400000US06037552001,6037552001,2011,1008,806,79.96032,202,20.039682
1400000US06037552002,6037552002,2011,984,418,42.479675,566,57.520325
1400000US06037552100,6037552100,2011,1877,1031,54.928078,846,45.071922
1400000US06037552200,6037552200,2011,1832,610,33.296944,1222,66.703056
1400000US06037552301,6037552301,2011,1283,866,67.498055,417,32.501949
1400000US06037552302,6037552302,2011,1158,556,48.013817,602,51.986183
1400000US06037552400,6037552400,2011,583,424,72.727272,159,27.272728
1400000US06037552601,6037552601,2011,1141,852,74.671341,289,25.328659
1400000US06037552602,6037552602,2011,1130,783,69.292038,347,30.707964
1400000US06037552700,6037552700,2011,1734,1286,74.16378,448,25.836216
1400000US06037552800,6037552800,2011,1634,997,61.015911,637,38.984089
1400000US06037552900,6037552900,2011,1921,1067,55.543987,854,44.456013
1400000US06037553000,6037553000,2011,1254,1035,82.535889,220,17.543859
1400000US06037553100,6037553100,2011,1966,903,45.930824,1063,54.069176
1400000US06037553201,6037553201,2011,1107,788,71.18338,319,28.816622
1400000US06037553202,6037553202,2011,942,671,71.231422,271,28.768578
1400000US06037553300,6037553300,2011,980,805,82.14286,175,17.857143
1400000US06037553400,6037553400,2011,1000,623,62.299999,377,37.700001
1400000US06037553502,6037553502,2011,1284,407,31.697819,877,68.302177
1400000US06037553503,6037553503,2011,831,338,40.673885,493,59.326115
1400000US06037553504,6037553504,2011,1333,725,54.388596,607,45.536385
1400000US06037553601,6037553601,2011,1354,642,47.415066,712,52.584934
1400000US06037553602,6037553602,2011,1162,506,43.545612,656,56.454388
1400000US06037553701,6037553701,2011,938,426,45.415779,512,54.584221
1400000US06037553702,6037553702,2011,1157,656,56.698357,501,43.301643
1400000US06037553801,6037553801,2011,1069,326,30.49579,743,69.504211
1400000US06037553802,6037553802,2011,1958,839,42.849846,1119,57.150154
1400000US06037553901,6037553901,2011,1742,1073,61.595867,669,38.404133
1400000US06037553902,6037553902,2011,1574,574,36.467598,999,63.468868
1400000US06037554001,6037554001,2011,1220,932,76.39344,288,23.606558
1400000US06037554002,6037554002,2011,1759,771,43.831722,988,56.168278
1400000US06037554101,6037554101,2011,1059,339,32.01133,720,67.98867
1400000US06037554105,6037554105,2011,1671,111,6.6427288,1560,93.357269
1400000US06037554106,6037554106,2011,1236,451,36.488674,785,63.511326
1400000US06037554201,6037554201,2011,1150,676,58.782608,474,41.217392
1400000US06037554203,6037554203,2011,1108,344,31.046932,764,68.953072
1400000US06037554204,6037554204,2011,1593,112,7.0307598,1481,92.969238
1400000US06037554301,6037554301,2011,996,424,42.570282,572,57.429718
1400000US06037554302,6037554302,2011,1121,260,23.193577,861,76.806419
1400000US06037554403,6037554403,2011,1763,415,23.539421,1348,76.460579
1400000US06037554404,6037554404,2011,1398,228,16.309013,1170,83.690987
1400000US06037554405,6037554405,2011,1319,217,16.451857,1102,83.548141
1400000US06037554406,6037554406,2011,1726,888,51.448437,838,48.551563
1400000US06037554511,6037554511,2011,1190,939,78.907562,251,21.092438
1400000US06037554512,6037554512,2011,1821,1689,92.751236,132,7.2487645
1400000US06037554513,6037554513,2011,797,582,73.023842,215,26.97616
1400000US06037554514,6037554514,2011,1390,995,71.582733,395,28.417267
1400000US06037554515,6037554515,2011,1063,909,85.512703,154,14.4873
1400000US06037554516,6037554516,2011,1156,996,86.159172,160,13.840831
1400000US06037554517,6037554517,2011,1505,1071,71.162788,434,28.83721
1400000US06037554518,6037554518,2011,1605,1292,80.498444,313,19.501558
1400000US06037554519,6037554519,2011,1144,1065,93.094406,79,6.9055943
1400000US06037554521,6037554521,2011,1892,1342,70.930229,551,29.122622
1400000US06037554522,6037554522,2011,1426,1262,88.499298,164,11.500701
1400000US06037554600,6037554600,2011,1270,761,59.921261,509,40.078739
1400000US06037554700,6037554700,2011,972,818,84.15638,154,15.843621
1400000US06037554801,6037554801,2011,731,522,71.409027,210,28.72777
1400000US06037554802,6037554802,2011,1771,1017,57.425182,754,42.574818
1400000US06037554900,6037554900,2011,2014,1168,57.994041,846,42.005959
1400000US06037555001,6037555001,2011,1501,1049,69.886742,452,30.113258
1400000US06037555002,6037555002,2011,1094,537,49.085922,557,50.914078
1400000US06037555105,6037555105,2011,1466,594,40.518417,872,59.481583
1400000US06037555106,6037555106,2011,1221,539,44.144146,682,55.855854
1400000US06037555107,6037555107,2011,1793,989,55.158951,803,44.785275
1400000US06037555202,6037555202,2011,1182,1029,87.05584,153,12.944162
1400000US06037555211,6037555211,2011,1315,674,51.254753,641,48.745247
1400000US06037555212,6037555212,2011,1362,741,54.405285,621,45.594715
1400000US06037555300,6037555300,2011,1229,982,79.902359,247,20.097641
1400000US06037570001,6037570001,2011,1439,913,63.446838,526,36.553162
1400000US06037570002,6037570002,2011,822,685,83.333336,137,16.666666
1400000US06037570003,6037570003,2011,1374,1158,84.279472,216,15.720524
1400000US06037570100,6037570100,2011,768,590,76.822914,178,23.177084
